"name","pname","version","patches","system","out","outputs","store_path","cpe","purl","urls","pname_meta","version_meta","meta_homepage","meta_unfree","meta_description","meta_license_short","meta_license_spdxid","meta_maintainers_email"
"source","source","","","aarch64-linux","/nix/store/ryifzb1l5p048c3ynvbrh1r0khfly8xz-source","['/nix/store/ryifzb1l5p048c3ynvbrh1r0khfly8xz-source']","/nix/store/64jl6a6rv6a3572lb97yw90l06pdw4rm-source.drv","","","https://github.com/Blosc/c-blosc/archive/v1.21.5.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/3a75dw99rgm1kfs9grax9fppw8kjvjm3-source","['/nix/store/3a75dw99rgm1kfs9grax9fppw8kjvjm3-source']","/nix/store/64lymb27nd7hycprh9mckzbfzbmd6nwr-source.drv","","","https://github.com/tantale/deprecated/archive/refs/tags/v1.2.14.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/i8xbp4fwlggg8mggifkq5kb68gz6lxxh-source","['/nix/store/i8xbp4fwlggg8mggifkq5kb68gz6lxxh-source']","/nix/store/66av12kd9yb80y5wpd5p9nrjawvf8107-source.drv","","","https://github.com/nlohmann/json/archive/v3.11.3.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/kd1z3ba1nbd96pn33vxp0nm4h6j5b3w7-source","['/nix/store/kd1z3ba1nbd96pn33vxp0nm4h6j5b3w7-source']","/nix/store/68iyrvan654i7777yxskfrxwllb9xp3b-source.drv","","","https://github.com/platformdirs/platformdirs/archive/refs/tags/4.2.0.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/waiciq0i660jjzdjxaxqpsl1m6qd93a9-source","['/nix/store/waiciq0i660jjzdjxaxqpsl1m6qd93a9-source']","/nix/store/69kcgssfmbslfk7zfiqsqdbg4bz36lc0-source.drv","","","https://github.com/AcademySoftwareFoundation/openexr/archive/v2.5.10.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/8kwb1faz3192w535cvgv5849xz0ag3da-source","['/nix/store/8kwb1faz3192w535cvgv5849xz0ag3da-source']","/nix/store/6yvd01g2dg44kiw21mw6xksf200r5war-source.drv","","","https://github.com/sphinx-doc/sphinx/archive/refs/tags/v7.2.6.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/x579vzfwkhskl3sbnjnbdjcjxaqigcvl-source","['/nix/store/x579vzfwkhskl3sbnjnbdjcjxaqigcvl-source']","/nix/store/6zw9d7cm5rdvnwrcskxycxw8dchn2fjf-source.drv","","","https://github.com/pypa/wheel/archive/refs/tags/0.42.0.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/mdi00sy3rfwjg8vs32q6arcw9hcnjmlh-source","['/nix/store/mdi00sy3rfwjg8vs32q6arcw9hcnjmlh-source']","/nix/store/73j53lzf5v0h874knzfi6ccrr5ymjbpa-source.drv","","","","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/8qg8d1qjqa2vq6bsyxlsaxv5azb92777-source","['/nix/store/8qg8d1qjqa2vq6bsyxlsaxv5azb92777-source']","/nix/store/78xnj1gkg1gp22548ysz51brrbjfjjfl-source.drv","","","https://github.com/di/calver/archive/2022.06.26.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/5lflmmn1mc9cd3zp1zw76v580n4f3f80-source","['/nix/store/5lflmmn1mc9cd3zp1zw76v580n4f3f80-source']","/nix/store/79sy67hrwg1x8rr4962a5m4zx6ysp521-source.drv","","","https://github.com/ebiggers/libdeflate/archive/v1.19.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/79l8v4dwh2bpi137hs229sya6a6ll8qc-source","['/nix/store/79l8v4dwh2bpi137hs229sya6a6ll8qc-source']","/nix/store/7n8ixzyf55ydr3d46v5a437jskg62p61-source.drv","","","https://github.com/Python-Markdown/markdown/archive/refs/tags/3.5.2.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/d74jj8mszl2qjhz40g3m5rsm569p61z6-source","['/nix/store/d74jj8mszl2qjhz40g3m5rsm569p61z6-source']","/nix/store/8gsjdksq7ay5h90b5w5wmk5zcj4w59dr-source.drv","","","https://github.com/msgpack/msgpack-c/archive/refs/tags/c-6.0.0.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/bgc8hn2f00ndwz7h94rvpyrq6qkyfv00-source","['/nix/store/bgc8hn2f00ndwz7h94rvpyrq6qkyfv00-source']","/nix/store/8khaa2bjf603j5daxn6cb7kpzr1aj2zi-source.drv","","","https://github.com/hukkin/mdurl/archive/0.1.2.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/358hl7z3sp8pm9s8r0cvzmwf9kkry5xd-source","['/nix/store/358hl7z3sp8pm9s8r0cvzmwf9kkry5xd-source']","/nix/store/8vm5hh7ryppf4kffmv8vr5sl1nsrrg9s-source.drv","","","https://github.com/supabase/vault/archive/refs/tags/v0.2.9.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/d5jvvgnbibldd267538pgh82a39kdszw-source","['/nix/store/d5jvvgnbibldd267538pgh82a39kdszw-source']","/nix/store/945s0clvnajla915blbv04sny4mi9r8f-source.drv","","","https://github.com/google/brunsli/archive/v0.1.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/2rl3h0yyv8wpggxn3faxx39s9cz4ylml-source","['/nix/store/2rl3h0yyv8wpggxn3faxx39s9cz4ylml-source']","/nix/store/96lgx4sbm1hvw861cfk9m672l6bxm71i-source.drv","","","https://github.com/libarchive/libarchive/archive/v3.7.2.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/kly60sdzbjasbip1vksajl6igzsv7d7l-source","['/nix/store/kly60sdzbjasbip1vksajl6igzsv7d7l-source']","/nix/store/98fpw0hrzcwashqi6r3s4m7k8g3dg2l0-source.drv","","","https://github.com/protobuf-c/protobuf-c/archive/fa86fddbd000316772d1deb5a8d1201fa7599ef7.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/khfal387jkzhzmpp318xq8y996m3nsl0-source","['/nix/store/khfal387jkzhzmpp318xq8y996m3nsl0-source']","/nix/store/9aq1y8ji0pmcscmbg5plfq2mypbwnisn-source.drv","","","https://github.com/HypoPG/hypopg/archive/refs/tags/1.4.1.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/shrd27zizhz46rx64gjl5ii0asnc0dsg-source","['/nix/store/shrd27zizhz46rx64gjl5ii0asnc0dsg-source']","/nix/store/9az4rn3mxka4sys6xpgaj8jingkjxzwm-source.drv","","","https://github.com/Reference-LAPACK/lapack/archive/v3.12.0.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/jlwy2ln3m7d95limn92f6d7ijnws459l-source","['/nix/store/jlwy2ln3m7d95limn92f6d7ijnws459l-source']","/nix/store/9hv7xwq97k2wm2aha9lvdq4ad77ind05-source.drv","","","https://github.com/libfuse/libfuse/archive/fuse-3.16.2.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/bf45my2l5nf0bhf5l4dwqdl6w10nlk7m-source","['/nix/store/bf45my2l5nf0bhf5l4dwqdl6w10nlk7m-source']","/nix/store/9p6jd8scsl8h59hn4b2z3isl1w2dmmx2-source.drv","","","https://github.com/python-poetry/poetry-core/archive/1.9.0.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/id383mvyaysibrl52dmvs8r5n419dz9x-source","['/nix/store/id383mvyaysibrl52dmvs8r5n419dz9x-source']","/nix/store/9wk5mndghisy7hmaaifpv6cjfxs7lgbz-source.drv","","","https://github.com/elastic/elastic-transport-python/archive/refs/tags/v8.12.0.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/8y6dvyjc13c8m5p5xf3kn9fm0qfjwwhn-source","['/nix/store/8y6dvyjc13c8m5p5xf3kn9fm0qfjwwhn-source']","/nix/store/a3zlknaj4cgrjzv7pw2ngfdzmk5f2843-source.drv","","","https://github.com/ImageOptim/libimagequant/archive/4.3.0.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/sfk3cz9wcypf70m0975igd5fn9j1g3vw-source","['/nix/store/sfk3cz9wcypf70m0975igd5fn9j1g3vw-source']","/nix/store/a666r0i3y24awhrx1z9h2l0ag2l3n5pc-source.drv","","","https://github.com/llvm/llvm-project/archive/llvmorg-17.0.6.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/cw1zm7fiq7vr2230krwnsw5mzkwzfn69-source","['/nix/store/cw1zm7fiq7vr2230krwnsw5mzkwzfn69-source']","/nix/store/a82frix9bcd7i5fvkp51jd6ij3fk2sld-source.drv","","","https://github.com/samuelcolvin/dirty-equals/archive/refs/tags/v0.7.1-post0.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/vxylm0g2a18fnbbdrvzh5r4n13zwwjd1-source","['/nix/store/vxylm0g2a18fnbbdrvzh5r4n13zwwjd1-source']","/nix/store/ad7wyhcbzxyyfssikcs9qxv98gvkpbk2-source.drv","","","https://github.com/iCyberon/pg_hashids/archive/cd0e1b31d52b394a0df64079406a14a4f7387cd6.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/8yvz9d32qaavgapl4s9a1yrfxi4w012v-source","['/nix/store/8yvz9d32qaavgapl4s9a1yrfxi4w012v-source']","/nix/store/aflb04r531pij9703g6pmbklz2rzjvsc-source.drv","","","https://github.com/pyca/service-identity/archive/refs/tags/24.1.0.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/zcg8msaadxavnpkdfzk4xdpczips4a0v-source","['/nix/store/zcg8msaadxavnpkdfzk4xdpczips4a0v-source']","/nix/store/ahmqmz1yfc0f4lp32j8wijckl2fdq8p0-source.drv","","","https://github.com/Haivision/srt/archive/v1.5.3.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/wddzdlkqnvc2a9by8c4hygark5sdjcpd-source","['/nix/store/wddzdlkqnvc2a9by8c4hygark5sdjcpd-source']","/nix/store/aim5yyd0gmhlmqpm5nxq3x2nlb401i4p-source.drv","","","https://github.com/videolan/dav1d/archive/1.4.1.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/c98s86ks46czs00dy0ib2d4p04d5vpvf-source","['/nix/store/c98s86ks46czs00dy0ib2d4p04d5vpvf-source']","/nix/store/anya6frw0jv7l49v50iybm7m9y219h6h-source.drv","","","https://github.com/Yelp/ephemeral-port-reserve/archive/v1.1.4.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/mp8q0figqyqpd9jz73ijawp6zib966nh-source","['/nix/store/mp8q0figqyqpd9jz73ijawp6zib966nh-source']","/nix/store/apv86gmsia8fvgq9f1c3q6p2i46nwyq8-source.drv","","","https://github.com/reorg/pg_repack/archive/ver_1.5.0.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/nqgbichcldbrvingbmhcyymh2xydghmr-source","['/nix/store/nqgbichcldbrvingbmhcyymh2xydghmr-source']","/nix/store/b1n62ks5hvx325gz05qg0647iygr8p26-source.drv","","","https://github.com/ninja-build/ninja/archive/v1.11.1.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/vgd0p7f8qlcjsc0pp9aih337l8wwzg6h-source","['/nix/store/vgd0p7f8qlcjsc0pp9aih337l8wwzg6h-source']","/nix/store/b2ywnrm695nz5jl79xzazsbgdzk8v6fa-source.drv","","","https://code.videolan.org/api/v4/projects/videolan%2Fx264/repository/archive.tar.gz?sha=5db6aa6cab1b146e07b60cc1736a01f21da01154","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/8h462gcmlp7ybwb9xmiqgg7rjr32f67q-source","['/nix/store/8h462gcmlp7ybwb9xmiqgg7rjr32f67q-source']","/nix/store/b2z4ldkrx54lbg1nwg8lzgs39ng6vajh-source.drv","","","https://github.com/supabase/supautils/archive/refs/tags/v2.2.1.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/s34c3i12lsk7f6vrrl41iws00nvdy1zq-source","['/nix/store/s34c3i12lsk7f6vrrl41iws00nvdy1zq-source']","/nix/store/b62gqw9zm0q6rpng3wnsywq5vzlyljav-source.drv","","","https://github.com/snowballstem/pystemmer/archive/refs/tags/v2.2.0.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/vv4rh3qapqasiki1gbg1aaywxw1p9s5w-source","['/nix/store/vv4rh3qapqasiki1gbg1aaywxw1p9s5w-source']","/nix/store/baqx1srvprq2fx1h9hw193ds7srxr993-source.drv","","","https://github.com/pgexperts/pg_plan_filter/archive/5081a7b5cb890876e67d8e7486b6a64c38c9a492.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/23mabjpxaqaab5vkv99m9n0af6m1sdlf-source","['/nix/store/23mabjpxaqaab5vkv99m9n0af6m1sdlf-source']","/nix/store/bcvgpmgspgq57l2kmgmjkcnrdnmhnv0p-source.drv","","","https://github.com/intel/libipt/archive/v2.1.1.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/jwccijaf52nbmprjqf3s817vgzpkczrg-source","['/nix/store/jwccijaf52nbmprjqf3s817vgzpkczrg-source']","/nix/store/bl38nfqg4z56dn9hl0yq5lap6xqr4mfp-source.drv","","","https://github.com/python-hyper/brotlicffi/archive/v1.1.0.0.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/5hrqg5dx121b00gsw49hc70i0pihwwk1-source","['/nix/store/5hrqg5dx121b00gsw49hc70i0pihwwk1-source']","/nix/store/brb774fasvpx02kxd1sc556w8b4b1f7p-source.drv","","","https://github.com/webmproject/libwebp/archive/v1.3.2.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/n2lvl0kcl2sldvlhlh06r8f8fpknkbn7-source","['/nix/store/n2lvl0kcl2sldvlhlh06r8f8fpknkbn7-source']","/nix/store/bwj7m6zkj5fxgdzsdygn6z2x1gz9qwcl-source.drv","","","https://github.com/mesonbuild/meson/archive/refs/tags/1.3.2.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/3wgc15hnj1ddb8dvzcx4kbmks9dn9127-source","['/nix/store/3wgc15hnj1ddb8dvzcx4kbmks9dn9127-source']","/nix/store/c3r4w92ccs3n8a633a7h4cnbrq3afmpv-source.drv","","","https://github.com/vcrhonek/hwdata/archive/v0.380.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/g5ga9fbgra86lskb00njrw123vfpflyj-source","['/nix/store/g5ga9fbgra86lskb00njrw123vfpflyj-source']","/nix/store/c4924myv6cbx49silpxpviyzb64s57k7-source.drv","","","https://github.com/adamchainz/time-machine/archive/2.13.0.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/xyldikkb6jiz0cnz0flv94lwm0533mpl-source","['/nix/store/xyldikkb6jiz0cnz0flv94lwm0533mpl-source']","/nix/store/c4wvpsi5dwdd32kqlsjdd7j8hrf7gigi-source.drv","","","https://github.com/HypothesisWorks/hypothesis/archive/hypothesis-python-6.98.17.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/r6cxp5vxga9c71ph7xnf5p3hmp4klvmk-source","['/nix/store/r6cxp5vxga9c71ph7xnf5p3hmp4klvmk-source']","/nix/store/cdcm01xaip5yihazr8yd5i08gvp3rqdv-source.drv","","","https://github.com/benoitc/gunicorn/archive/21.2.0.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/h3dy2gd9jnpw0yb1mq423hh3lwcxdhxw-source","['/nix/store/h3dy2gd9jnpw0yb1mq423hh3lwcxdhxw-source']","/nix/store/ch6j4lll1x2j86cjibflbb54ghfgkh6i-source.drv","","","https://github.com/matplotlib/cycler/archive/refs/tags/v0.12.1.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/nqi8h99nmvixyn3v93yag51j5iy98qgs-source","['/nix/store/nqi8h99nmvixyn3v93yag51j5iy98qgs-source']","/nix/store/ci4pk835hihbfxv9lpj1cgwddhjif8d7-source.drv","","","https://gitlab.com/api/v4/projects/sfcgal%2FSFCGAL/repository/archive.tar.gz?sha=61f3b08ade49493b56c6bafa98c7c1f84addbc10","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/ya8pdwzg5z6j8gphcyb3qbb9gvn3rr6b-source","['/nix/store/ya8pdwzg5z6j8gphcyb3qbb9gvn3rr6b-source']","/nix/store/ciahi8hkffmzqma11gw7kgwmv7325fqn-source.drv","","","https://github.com/ktosiek/pytest-freezegun/archive/0.4.2.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/glmk0aqyjsm5a5v4k48m81gvmf309z9d-source","['/nix/store/glmk0aqyjsm5a5v4k48m81gvmf309z9d-source']","/nix/store/cj75gippq95wc3vdfqpp3wgsa17608q0-source.drv","","","https://github.com/fontforge/fontforge/archive/20230101.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/anvll3j5z4prhm5q9nla3lyizncp9l72-source","['/nix/store/anvll3j5z4prhm5q9nla3lyizncp9l72-source']","/nix/store/cljx4s6xjnv7anawyq4fwaf3j6caazcb-source.drv","","","https://github.com/libpwquality/libpwquality/archive/libpwquality-1.4.5.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/24c0v170f0n385ksrgj7fivvy7lblry6-source","['/nix/store/24c0v170f0n385ksrgj7fivvy7lblry6-source']","/nix/store/cymp5j9vsvqcf43aq7yksj2dz60ymm07-source.drv","","","https://github.com/python-validators/validators/archive/refs/tags/0.22.0.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/w5lxk48w94amx717v30fjds8lawxcrk7-source","['/nix/store/w5lxk48w94amx717v30fjds8lawxcrk7-source']","/nix/store/cz3fb1a7x7085z81zhczhsnnz7jiw1bq-source.drv","","","https://github.com/sekrit-twc/zimg/archive/release-3.0.5.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/b8ygxsm2an7ab01ya71i7mnsm59x3rpw-source","['/nix/store/b8ygxsm2an7ab01ya71i7mnsm59x3rpw-source']","/nix/store/d1j06gjsqmfv1232rbzazjssbwnm7pn9-source.drv","","","https://github.com/fonttools/fonttools/archive/refs/tags/4.49.0.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/30mj5r8jykby8bvmd6n6abkmlizh3833-source","['/nix/store/30mj5r8jykby8bvmd6n6abkmlizh3833-source']","/nix/store/d2nivwi1gkfidnw8n2k8j4s15xdnh8ml-source.drv","","","https://github.com/thom311/libnl/archive/libnl3_8_0.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/plnblbww5h9iaakah3c6i96ppq41qinp-source","['/nix/store/plnblbww5h9iaakah3c6i96ppq41qinp-source']","/nix/store/dadpgr30xp0bch6b8wzd0fsn2vym7izm-source.drv","","","https://github.com/aio-libs/aiosignal/archive/v1.3.1.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/zmc51n2ggv2libg61bfplp6nl6j3bq5v-source","['/nix/store/zmc51n2ggv2libg61bfplp6nl6j3bq5v-source']","/nix/store/djrcx7ra5r5nkysa54ikma32m3l9hzqj-source.drv","","","https://github.com/nss-dev/nss/archive/NSS_3_98_RTM.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/mk6ki6k4akxv3slxzfmc07rb5gjg902k-source","['/nix/store/mk6ki6k4akxv3slxzfmc07rb5gjg902k-source']","/nix/store/dwg3hm4n6wfj38xmxlkc959axwj6jvdr-source.drv","","","","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/3x1ilynymyf4y2rxcyw3fxqjqxbpw4vw-source","['/nix/store/3x1ilynymyf4y2rxcyw3fxqjqxbpw4vw-source']","/nix/store/fwfs5skixknpqd4gbg4wky2kml5p0lv7-source.drv","","","https://github.com/tsutsu3/linkify-it-py/archive/refs/tags/v2.0.3.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/7z2m4szfp863y9bp1vsffflk22dyw1ci-source","['/nix/store/7z2m4szfp863y9bp1vsffflk22dyw1ci-source']","/nix/store/g2lvsndqi7r3h0aw0d1f34ahad9indcp-source.drv","","","https://github.com/python-versioneer/python-versioneer/archive/refs/tags/0.29.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/kh041hi0hwiq2b07xi1zyx79fqdkminq-source","['/nix/store/kh041hi0hwiq2b07xi1zyx79fqdkminq-source']","/nix/store/g3r7lrpjhx7hch3kf2xfa5fcj1qhzym8-source.drv","","","https://github.com/doxygen/doxygen/archive/Release_1_10_0.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/b339nsqsy9d8a5y4bzkafnlaysz3h40q-source","['/nix/store/b339nsqsy9d8a5y4bzkafnlaysz3h40q-source']","/nix/store/g4g8w3wavrl66rwrch5fp7z313ip6sas-source.drv","","","https://github.com/pallets/click/archive/refs/tags/8.1.7.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/72s9mw42d0kiyn41yvq4lsm2wawdb0lw-source","['/nix/store/72s9mw42d0kiyn41yvq4lsm2wawdb0lw-source']","/nix/store/gbf13aspfs7a3k4aalbx6wsx72i07hgn-source.drv","","","https://github.com/aio-libs/aiohttp/archive/refs/tags/v3.9.3.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/v7wik3xar8rkap69d5smm047rfcigq4p-source","['/nix/store/v7wik3xar8rkap69d5smm047rfcigq4p-source']","/nix/store/gd41wv5yvm2galww6z1ic8x1645lb23i-source.drv","","","https://github.com/dejavu-fonts/dejavu-fonts/archive/version_2_37.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/63bb22ci8k584xgbg0v7p463f1772zfl-source","['/nix/store/63bb22ci8k584xgbg0v7p463f1772zfl-source']","/nix/store/gl47f7qkfqyplhaj3cwvqrfxq8pwj2lq-source.drv","","","https://github.com/LibRaw/LibRaw/archive/0.21.2.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/1pyk1fj07z2iqxv3nz668jk1ai795x5r-source","['/nix/store/1pyk1fj07z2iqxv3nz668jk1ai795x5r-source']","/nix/store/gs6807sr4z96qw9x4qqqyb0q4q73kb42-source.drv","","","https://github.com/Cyan4973/xxHash/archive/v0.8.2.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/gvhq2j5l3d1yifqri0j00xyhk2v5fbcg-source","['/nix/store/gvhq2j5l3d1yifqri0j00xyhk2v5fbcg-source']","/nix/store/h67h41mcv7mnbl6mxcg1y4x7n6spzagw-source.drv","","","https://github.com/gabrieldemarmiesse/python-on-whales/archive/refs/tags/v0.69.0.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/jdx5b90cxcz3g72pri1xh0y0bg32m0fr-source","['/nix/store/jdx5b90cxcz3g72pri1xh0y0bg32m0fr-source']","/nix/store/hgh73csp95c23ia6s9041b8n7slvv3zf-source.drv","","","https://github.com/PyCQA/flake8/archive/7.0.0.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/6cs8h2pwvsljq7csdgcm10kr1gsiywx2-source","['/nix/store/6cs8h2pwvsljq7csdgcm10kr1gsiywx2-source']","/nix/store/hjkbrqn7ffgfrl79bhci7629z27gsmgs-source.drv","","","https://github.com/okbob/plpgsql_check/archive/v2.2.5.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/1pkfzi6gspr26zrixknkpqzz05q3zagk-source","['/nix/store/1pkfzi6gspr26zrixknkpqzz05q3zagk-source']","/nix/store/hjsnfkafibj0jhxh2yxgxii115p1biws-source.drv","","","https://github.com/esri/lerc/archive/v4.0.0.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/p91654qjy7h0a96z8x1ah5dbzpnx6147-source","['/nix/store/p91654qjy7h0a96z8x1ah5dbzpnx6147-source']","/nix/store/hsnbg17ni7aprljwwqcag8iykngr088b-source.drv","","","https://github.com/hukkin/tomli/archive/2.0.1.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/g5s3sgig2w7f9z8kdpnf01pv4y9nkmr1-source","['/nix/store/g5s3sgig2w7f9z8kdpnf01pv4y9nkmr1-source']","/nix/store/hvvj1c449rmbnm1amjq30mqcm2k7jqhj-source.drv","","","https://github.com/zeromq/libzmq/archive/v4.3.5.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/xq70ff8j7f89k1hc0yxz57q9h7qxcvk4-source","['/nix/store/xq70ff8j7f89k1hc0yxz57q9h7qxcvk4-source']","/nix/store/hvzdhg7ykr6rcbjyv917qvk8qz3rx2vn-source.drv","","","https://github.com/nlohmann/json_test_data/archive/v3.1.0.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/7ll78ggw9816c8798mgrgac0jpjk3vwb-source","['/nix/store/7ll78ggw9816c8798mgrgac0jpjk3vwb-source']","/nix/store/hwq6f4h3sf9mdi2vxmi7pfdahbjf0qg6-source.drv","","","https://github.com/postgrespro/rum/archive/1.3.13.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/nfy74w7xlxi4famldaw06larsh4wbppi-source","['/nix/store/nfy74w7xlxi4famldaw06larsh4wbppi-source']","/nix/store/hwyjd1qgw804l8q9cndv1l0jnxmx93wd-source.drv","","","https://github.com/Mic92/iana-etc/releases/download/20231227/iana-etc-20231227.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/kfk67dpk0mqymxdi5rc3607zr0qb7rjr-source","['/nix/store/kfk67dpk0mqymxdi5rc3607zr0qb7rjr-source']","/nix/store/hzaxz5w56hvskgi1l56nacn915azxjfy-source.drv","","","https://github.com/tsutsu3/uc.micro-py/archive/refs/tags/v1.0.3.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/mw8inpmk5anjcvs96cmzvf7wlxgjcjk6-source","['/nix/store/mw8inpmk5anjcvs96cmzvf7wlxgjcjk6-source']","/nix/store/i3sla54byhsqi9gsxnxlhl9qnpvivzxc-source.drv","","","https://github.com/supabase/pg_graphql/archive/v1.5.6.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/yxa3ylzc8b5i7752as8ihnvc8b7kryvx-source","['/nix/store/yxa3ylzc8b5i7752as8ihnvc8b7kryvx-source']","/nix/store/ifslk5yg1683gz8jy9pcjriycczq6jb1-source.drv","","","https://github.com/takluyver/flit/archive/3.9.0.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/ircfw6midgnxjc0xpkhfv3r25fprvi8i-source","['/nix/store/ircfw6midgnxjc0xpkhfv3r25fprvi8i-source']","/nix/store/iwc1qxv18n7r7dfnxyw0psf30i4sf3sv-source.drv","","","https://github.com/executablebooks/markdown-it-py/archive/refs/tags/v3.0.0.tar.gz","source","","","False","","","",""
"source","source","","","aarch64-linux","/nix/store/7wlhfp29mwrp86rsp4dg26sz3175ysyg-source","['/nix/store/7wlhfp29mwrp86rsp4dg26sz3175ysyg-source']","/nix/store/iwnwq7718qny18g10hj483r45i35i47f-source.drv","","","https://github.com/gabrielcnr/pytest-datadir/archive/refs/tags/v1.5.0.tar.gz","source","","","False","","","",""
